SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
BCO,CF,DI,6,7501055310227,Refresco Coca-Cola 2.5 lt botella retornable cola,Refrescos,69.3,11.5
BCO,CF,DI,6,7501055314218,Joya Manzana 2.5L NR,Refrescos,80.8,11.5
BCO,CF,DI,6,7501479300088,Manzanita Deliciosa Original 3L NR,Refrescos,92.3,11.5
BCO,CF,DI,6,7501055368570,COCA COLA ORIGINAL 2.5LT RET,Refrescos,103.8,11.5
BCO,CF,DI,7,7501055311828,Sprite Lima limon 2.5L NR,Refrescos,0.0,11.5
BCO,CF,DI,7,7501055311811,Fanta Naranja 2.5L NR,Refrescos,11.5,11.5
BCO,CF,DI,7,7501055314171,Joya Ponche 2.5L NR,Refrescos,23.0,11.5
BCO,CF,DI,7,7501055356515,Cristal Fresa 2.5L NRP,Refrescos,34.5,11.3
BCO,CF,DI,7,7501055356492,Cristal Negra 2.5L NRP,Refrescos,45.8,11.3
BCO,CF,DI,7,7501055304790,Fanta Naranja 3L NR,Refrescos,57.1,11.2
BCO,CF,DI,7,7501022015551,Manzanita Sol Manzana 2.5L NR,Refrescos,68.3,11.2
BCO,CF,DI,7,7501055336630,Escuis Manzana 3L NR,Refrescos,79.5,11.2
BCO,CF,DI,7,7501055340422,Sidral Mundet Manzana 3L NR,Refrescos,90.7,11.2
BCO,CF,DI,7,7501055304813,Fresca Toronja 3L NR,Refrescos,101.9,11.2
BCO,CF,DI,8,7501055355310,Coca Cola 250 ml PET NR,Refrescos,0.0,11.2
BCO,CF,DI,8,7501055304806,Sprite Lima limon 3L NR,Refrescos,11.2,11.2
BCO,CF,DI,8,7501031305629,Refresco Pepsi Regular 2.5L Retornable,Refrescos,22.4,11.1
BCO,CF,DI,8,7501022014639,Seven up Lima limon 2.5L NR,Refrescos,33.5,11.0
BCO,CF,DI,8,7501505630080,Sangria casera Original 2.5L NR,Refrescos,44.5,11.0
BCO,CF,DI,8,7501031312771,Refresco Pepsi 2.5 lt botella No Retornable:cola:light,Refrescos,55.5,11.0
BCO,CF,DI,8,7501071120411,Squirt Toronja 2.5L NR,Refrescos,66.5,11.0
BCO,CF,DI,8,7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,Refrescos,77.5,11.0
BCO,CF,DI,8,744886195466,Aga Manzana 2.5L NR,Refrescos,88.5,11.0
BCO,CF,DI,8,7501055321919,Agua ciel gasificada Sifon 1.75 Lt botella NR,Refrescos,99.5,10.8
BCO,CF,DI,9,7501055354672,Coca-Cola 235ml VNR,Refrescos,0.0,10.6
BCO,CF,DI,9,7501277412617,Agua purificada Taxco 2 lt bote,Refrescos,10.6,10.5
